,sample_id,loc,blg,code,area_m2,area_ft2,net_conditioned_area_m2,net_conditioned_area_ft2,heating_elec,heating_ng,cooling_elec,cooling_ng,interior_lighting_elec,interior_lighting_ng,exterior_lighting_elec,exterior_lighting_ng,interior_equipment_elec,interior_equipment_ng,exterior_equipment_elec,exterior_equipment_ng,fans_elec,fans_ng,pumps_elec,pumps_ng,heat_rejection_elec,heat_rejection_ng,humidification_elec,humidification_ng,heat_recovery_elec,heat_recovery_ng,water_systems_elec,water_systems_ng,refrigeration_elec,refrigeration_ng,generators_elec,generators_ng,total_eui_elec_gj_m2,total_eui_elec_kbtu_ft2,total_eui_ng_gj_m2,total_eui_ng_kbtu_ft2
10,2691,6A,RetailStripmall,2009 RetailStripmall,3880.97,41774.372983,3880.97,41774.372983,0.0,47.64,232.04,0.0,1016.73,0.0,57.24,0.0,811.03,0.0,0.0,0.0,486.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,65.6,0.0,0.0,0.0,0.0,0.0,0.6908839800359189,60.8359034648877,0.0122752816950401,1.0809019658625478
11,697,6A,RetailStripmall,2009 RetailStripmall,8231.9,88607.34840999999,8231.9,88607.34840999999,0.0,618.48,552.93,0.0,3320.79,0.0,50.29,0.0,1406.37,0.0,0.0,0.0,168.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,63.47,0.0,0.0,0.0,0.0,0.0,0.6771401499046392,59.6256882228714,0.0751321080188049,6.615770234400135
12,1811,6A,RetailStripmall,2009 RetailStripmall,5127.29,55189.636831,5127.29,55189.636831,0.0,2689.92,203.93,0.0,1040.73,0.0,217.2,0.0,993.09,0.0,0.0,0.0,695.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.19,0.0,0.0,0.0,0.0,0.0,0.6275030279153315,55.25488321236966,0.5246280198701458,46.19620731419487
13,2839,6A,RetailStripmall,2009 RetailStripmall,3197.05,34412.726495,3197.05,34412.726495,0.0,1311.1,332.88,0.0,714.51,0.0,112.91,0.0,318.57,0.0,0.0,0.0,569.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,77.86,0.0,0.0,0.0,0.0,0.0,0.6818504558890226,60.04045499766495,0.4100968079948702,36.11114245424743
14,3777,6A,RetailStripmall,2009 RetailStripmall,1664.8,17919.740719999998,1664.8,17919.740719999998,0.0,551.39,76.48,0.0,667.44,0.0,152.01,0.0,206.39,0.0,0.0,0.0,85.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,66.14,0.0,0.0,0.0,0.0,0.0,0.7606018740989909,66.97492419131387,0.3312049495434887,29.164306771844856
15,2979,6A,RetailStripmall,2009 RetailStripmall,8199.9,88262.90361,8199.9,88262.90361,0.0,710.04,240.64,0.0,2017.65,0.0,102.58,0.0,1395.45,0.0,0.0,0.0,497.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97,0.0,70.36,0.0,0.0,0.0,0.0,0.0,0.5283527847900584,46.52419210707632,0.0865912998939011,7.624811275795735
16,2801,6A,RetailStripmall,2009 RetailStripmall,3694.8,39770.45772,3694.8,39770.45772,0.0,2610.07,98.15,0.0,796.12,0.0,25.67,0.0,80.96,0.0,0.0,0.0,443.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2,0.0,0.0,0.0,0.0,0.0,0.4131319692540868,36.37840408239587,0.7064171267727617,62.20367727741606
17,1568,6A,RetailStripmall,2009 RetailStripmall,4112.15,44262.77138499999,4112.15,44262.77138499999,0.0,734.43,119.87,0.0,1259.96,0.0,38.6,0.0,447.68,0.0,0.0,0.0,88.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,72.93,0.0,0.0,0.0,0.0,0.0,0.4951618982770571,43.60156308951824,0.1786000024318179,15.726652840041098
18,414,6A,RetailStripmall,2009 RetailStripmall,3194.83,34388.830637,3194.83,34388.830637,0.0,708.86,256.27,0.0,579.26,0.0,135.74,0.0,536.24,0.0,0.0,0.0,837.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,0.0,72.04,0.0,0.0,0.0,0.0,0.0,0.7588510186770502,66.82075232670553,0.2218772203841832,19.537435445598284
19,2966,6A,RetailStripmall,2009 RetailStripmall,1844.08,19849.492712,1844.08,19849.492712,0.0,522.24,60.9,0.0,561.72,0.0,111.05,0.0,319.58,0.0,0.0,0.0,201.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,0.0,71.61,0.0,0.0,0.0,0.0,0.0,0.7240846384104811,63.75939294533645,0.2831981258947551,24.93705795215388
