,sample_id,loc,blg,code,area_m2,area_ft2,net_conditioned_area_m2,net_conditioned_area_ft2,heating_elec,heating_ng,cooling_elec,cooling_ng,interior_lighting_elec,interior_lighting_ng,exterior_lighting_elec,exterior_lighting_ng,interior_equipment_elec,interior_equipment_ng,exterior_equipment_elec,exterior_equipment_ng,fans_elec,fans_ng,pumps_elec,pumps_ng,heat_rejection_elec,heat_rejection_ng,humidification_elec,humidification_ng,heat_recovery_elec,heat_recovery_ng,water_systems_elec,water_systems_ng,refrigeration_elec,refrigeration_ng,generators_elec,generators_ng,total_eui_elec_gj_m2,total_eui_elec_kbtu_ft2,total_eui_ng_gj_m2,total_eui_ng_kbtu_ft2
840,2291,5A,RetailStripmall,2009 RetailStripmall,8842.11,95175.587829,8842.11,95175.587829,0.0,182.12,422.9,0.0,2639.29,0.0,161.85,0.0,494.29,0.0,0.0,0.0,1209.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.48,0.0,0.0,0.0,0.0,0.0,0.5676767196969954,49.98686771830351,0.0205968937278545,1.8136628937888608
841,941,5A,RetailStripmall,2009 RetailStripmall,5246.0,56467.4194,5246.0,56467.4194,0.0,1014.6,208.5,0.0,1291.94,0.0,102.29,0.0,80.12,0.0,0.0,0.0,956.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.68,0.0,0.0,0.0,0.0,0.0,0.517041555470835,45.52817993308191,0.19340449866565,17.03026521165938
842,3272,5A,RetailStripmall,2009 RetailStripmall,7425.96,79932.290844,7425.96,79932.290844,0.0,366.4,251.87,0.0,1339.82,0.0,178.64,0.0,407.46,0.0,0.0,0.0,385.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,76.59,0.0,0.0,0.0,0.0,0.0,0.3626992334997764,31.93754116984157,0.0493404219791111,4.344679041887713
843,2073,5A,RetailStripmall,2009 RetailStripmall,5788.4,62305.75876,5788.4,62305.75876,0.0,1011.56,136.38,0.0,1163.37,0.0,78.16,0.0,370.86,0.0,0.0,0.0,238.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.12,0.0,0.0,0.0,0.0,0.0,0.358014304471011,31.52500896708444,0.174756409370465,15.388204615454072
844,3035,5A,RetailStripmall,2009 RetailStripmall,3154.93,33959.351027,3154.93,33959.351027,0.0,428.93,153.36,0.0,515.86,0.0,148.01,0.0,316.07,0.0,0.0,0.0,385.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.37,0.0,72.9,0.0,0.0,0.0,0.0,0.0,0.5205915820636274,45.84077811358348,0.1359554728631063,11.97158171505596
845,3722,5A,RetailStripmall,2009 RetailStripmall,5071.35,54587.504265,5071.35,54587.504265,0.0,558.0,230.02,0.0,1773.27,0.0,149.87,0.0,1097.78,0.0,0.0,0.0,1068.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.46,0.0,91.81,0.0,0.0,0.0,0.0,0.0,0.879345736342394,77.43093467821504,0.1100298737022686,9.6886987804479
846,1273,5A,RetailStripmall,2009 RetailStripmall,2369.12,25500.970768,2369.12,25500.970768,0.0,505.54,59.6,0.0,474.09,0.0,79.63,0.0,448.51,0.0,0.0,0.0,61.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98,0.0,75.05,0.0,0.0,0.0,0.0,0.0,0.5092734855136084,44.84416124444224,0.213387249273992,18.789849631186403
847,2517,5A,RetailStripmall,2009 RetailStripmall,1529.61,16464.569078999997,1529.61,16464.569078999997,0.0,302.3,66.82,0.0,540.25,0.0,112.68,0.0,50.88,0.0,0.0,0.0,173.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32,0.0,63.34,0.0,0.0,0.0,0.0,0.0,0.6637770412065821,58.44899746981105,0.1976320761501298,17.402525248319623
848,2253,5A,RetailStripmall,2009 RetailStripmall,3060.86,32946.790954000004,3060.86,32946.790954000004,0.0,451.89,123.01,0.0,591.4,0.0,120.63,0.0,392.23,0.0,0.0,0.0,669.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3,0.0,0.0,0.0,0.0,0.0,0.6396894990296844,56.32796494781802,0.147634978404762,13.000022512905762
849,1849,5A,RetailStripmall,2009 RetailStripmall,4762.57,51263.82722299999,4762.57,51263.82722299999,0.0,1281.12,122.2,0.0,455.7,0.0,132.44,0.0,478.18,0.0,0.0,0.0,654.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,65.2,0.0,0.0,0.0,0.0,0.0,0.4031541793611433,35.49980813827151,0.2689976210323417,23.686630140935083
850,3721,5A,RetailStripmall,2009 RetailStripmall,4846.06,52162.505234,4846.06,52162.505234,0.0,1678.85,252.73,0.0,694.61,0.0,78.34,0.0,174.96,0.0,0.0,0.0,996.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.71,0.0,0.0,0.0,0.0,0.0,0.468723045112937,41.27348548851333,0.3464360738414299,30.505485948416705
851,3934,5A,RetailStripmall,2009 RetailStripmall,1894.11,20388.010629,1894.11,20388.010629,0.0,396.69,135.27,0.0,698.39,0.0,208.96,0.0,227.46,0.0,0.0,0.0,181.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,82.41,0.0,0.0,0.0,0.0,0.0,0.8139284413260054,71.67060391422167,0.2094334542344425,18.44169755312913
852,3747,5A,RetailStripmall,2009 RetailStripmall,3648.06,39267.353034,3648.06,39267.353034,0.0,2506.65,134.21,0.0,942.26,0.0,86.54,0.0,459.04,0.0,0.0,0.0,316.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.69,0.0,0.0,0.0,0.0,0.0,0.5492042345794751,48.36026997709143,0.6871186329172217,60.50434519976053
853,2293,5A,RetailStripmall,2009 RetailStripmall,3707.67,39908.989113,3707.67,39908.989113,0.0,642.96,173.55,0.0,786.49,0.0,106.33,0.0,658.35,0.0,0.0,0.0,133.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.5345028009504621,47.06573280023637,0.1734134914919612,15.269953758901169
854,3557,5A,RetailStripmall,2009 RetailStripmall,2574.04,27706.709156,2574.04,27706.709156,0.0,28.74,204.81,0.0,1076.57,0.0,47.44,0.0,466.36,0.0,0.0,0.0,360.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.95,0.0,0.0,0.0,0.0,0.0,0.865343972898634,76.19800707558271,0.0111653276561358,0.9831647788492778
855,3332,5A,RetailStripmall,2009 RetailStripmall,2958.39,31843.814121,2958.39,31843.814121,0.0,91.43,147.78,0.0,1294.33,0.0,123.0,0.0,581.13,0.0,0.0,0.0,400.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38,0.0,0.0,0.0,0.0,0.0,0.8814287500971814,77.61435479992012,0.0309053235036624,2.721373387644892
856,1035,5A,RetailStripmall,2009 RetailStripmall,3620.14,38966.824946,3620.14,38966.824946,0.0,57.07,268.47,0.0,1596.25,0.0,165.41,0.0,269.6,0.0,0.0,0.0,487.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.45,0.0,71.56,0.0,0.0,0.0,0.0,0.0,0.8037341097305629,70.77294035456414,0.0157645836901335,1.38815303184081
857,1657,5A,RetailStripmall,2009 RetailStripmall,4438.4,47774.49376,4438.4,47774.49376,0.0,512.88,101.12,0.0,1259.22,0.0,101.69,0.0,98.12,0.0,0.0,0.0,216.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,76.18,0.0,0.0,0.0,0.0,0.0,0.4295804794520548,37.82678037633277,0.1155551550108147,10.175228342597514
858,2239,5A,RetailStripmall,2009 RetailStripmall,2018.82,21730.376598,2018.82,21730.376598,0.0,716.77,91.37,0.0,452.53,0.0,41.51,0.0,324.03,0.0,0.0,0.0,209.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3,0.0,0.0,0.0,0.0,0.0,0.5862880296410774,51.62568970264655,0.3550440356247709,31.263461451124915
859,1596,5A,RetailStripmall,2009 RetailStripmall,6213.15,66877.725285,6213.15,66877.725285,0.0,325.13,244.66,0.0,900.41,0.0,197.12,0.0,832.54,0.0,0.0,0.0,289.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.73,0.0,81.12,0.0,0.0,0.0,0.0,0.0,0.4178363631974119,36.79265027143335,0.0523293337518006,4.607868163828204
860,3238,5A,RetailStripmall,2009 RetailStripmall,5256.03,56575.38131699999,5256.03,56575.38131699999,0.0,715.85,211.36,0.0,1737.67,0.0,112.65,0.0,606.38,0.0,0.0,0.0,283.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.63,0.0,0.0,0.0,0.0,0.0,0.5745914692267738,50.59574713515669,0.1361959501753224,11.992756984673177
861,1935,5A,RetailStripmall,2009 RetailStripmall,1890.51,20349.260589,1890.51,20349.260589,0.0,86.6,82.77,0.0,322.77,0.0,96.53,0.0,107.45,0.0,0.0,0.0,207.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75,0.0,81.35,0.0,0.0,0.0,0.0,0.0,0.496564419124998,43.7250622954318,0.0458077450000264,4.033608584499119
862,3165,5A,RetailStripmall,2009 RetailStripmall,3531.07,38008.084373,3531.07,38008.084373,0.0,631.2,93.25,0.0,1021.75,0.0,215.77,0.0,81.08,0.0,0.0,0.0,521.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01,0.0,85.31,0.0,0.0,0.0,0.0,0.0,0.574112096333406,50.55353587551352,0.1787560144658701,15.740390505578617
863,383,5A,RetailStripmall,2009 RetailStripmall,5052.65,54386.219335,5052.65,54386.219335,0.0,674.33,328.72,0.0,1660.74,0.0,216.35,0.0,1023.72,0.0,0.0,0.0,178.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.33,0.0,69.65,0.0,0.0,0.0,0.0,0.0,0.6897034229562705,60.73194931541016,0.1334606592580131,11.751900489223445
864,288,5A,RetailStripmall,2009 RetailStripmall,6184.38,66568.047882,6184.38,66568.047882,0.0,2752.04,306.52,0.0,991.01,0.0,51.38,0.0,485.23,0.0,0.0,0.0,570.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.74,0.0,0.0,0.0,0.0,0.0,0.403886889227376,35.564327027083486,0.4449985285509622,39.184419247260514
865,3225,5A,RetailStripmall,2009 RetailStripmall,1209.18,13015.492602,1209.18,13015.492602,0.0,328.15,41.68,0.0,417.53,0.0,112.53,0.0,76.55,0.0,0.0,0.0,160.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04,0.0,67.65,0.0,0.0,0.0,0.0,0.0,0.7324467821168064,64.4957228964971,0.2713822590515886,23.89660983728013
866,3646,5A,RetailStripmall,2009 RetailStripmall,4113.57,44278.056123,4113.57,44278.056123,0.0,369.19,243.79,0.0,1052.14,0.0,119.89,0.0,754.01,0.0,0.0,0.0,883.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,0.0,60.75,0.0,0.0,0.0,0.0,0.0,0.7587229584035279,66.80947595807808,0.0897492931930172,7.902888899592718
867,2435,5A,RetailStripmall,2009 RetailStripmall,2826.6,30425.23974,2826.6,30425.23974,0.0,20.33,261.85,0.0,1211.33,0.0,113.74,0.0,583.06,0.0,0.0,0.0,316.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.42,0.0,91.29,0.0,0.0,0.0,0.0,0.0,0.9281433524375574,81.7278168579519,0.0071923866128918,0.6333267962607679
868,852,5A,RetailStripmall,2009 RetailStripmall,3677.14,39580.367246,3677.14,39580.367246,0.0,615.43,102.29,0.0,793.89,0.0,73.81,0.0,443.09,0.0,0.0,0.0,180.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,94.5,0.0,0.0,0.0,0.0,0.0,0.4612633731650141,40.61662283773951,0.1673664859102454,14.737483679334732
869,473,5A,RetailStripmall,2009 RetailStripmall,3464.26,37288.948214,3464.26,37288.948214,0.0,750.25,172.87,0.0,1157.62,0.0,144.82,0.0,357.08,0.0,0.0,0.0,187.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.37,0.0,0.0,0.0,0.0,0.0,0.6000617736544024,52.83853901650839,0.2165686178289158,19.06998556701098
870,743,5A,RetailStripmall,2009 RetailStripmall,7255.22,78094.462558,7255.22,78094.462558,0.0,285.41,619.64,0.0,1070.61,0.0,162.7,0.0,1429.57,0.0,0.0,0.0,1557.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,88.39,0.0,0.0,0.0,0.0,0.0,0.6809924440609657,59.96490262381965,0.039338572779323,3.4639645515082464
871,491,5A,RetailStripmall,2009 RetailStripmall,3745.74,40318.770786,3745.74,40318.770786,0.0,219.33,136.74,0.0,1313.99,0.0,75.17,0.0,356.67,0.0,0.0,0.0,324.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,0.0,60.52,0.0,0.0,0.0,0.0,0.0,0.6073219176985055,53.47783220461399,0.0585545179323711,5.156027789472799
872,2741,5A,RetailStripmall,2009 RetailStripmall,2346.32,25255.553848,2346.32,25255.553848,0.0,1317.8,59.12,0.0,680.88,0.0,38.42,0.0,163.2,0.0,0.0,0.0,605.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.67,0.0,0.0,0.0,0.0,0.0,0.6886869651198473,60.64244495201538,0.5616454703535749,49.45578505691379
873,2793,5A,RetailStripmall,2009 RetailStripmall,6239.86,67165.229054,6239.86,67165.229054,0.0,351.02,540.7,0.0,2238.49,0.0,113.05,0.0,570.98,0.0,0.0,0.0,848.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.0,77.49,0.0,0.0,0.0,0.0,0.0,0.7042706086354502,62.0146652667738,0.0562544672476626,4.953496444901739
874,958,5A,RetailStripmall,2009 RetailStripmall,8033.63,86473.189957,8033.63,86473.189957,0.0,1.58,716.88,0.0,2792.1,0.0,144.09,0.0,1466.53,0.0,0.0,0.0,1190.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.68,0.0,62.78,0.0,0.0,0.0,0.0,0.0,0.7960411420491111,70.09553480927566,0.0001966732348888,0.0173180943220052
875,3355,5A,RetailStripmall,2009 RetailStripmall,7151.43,76977.277377,7151.43,76977.277377,0.0,5472.8,122.29,0.0,1707.61,0.0,78.95,0.0,529.04,0.0,0.0,0.0,618.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.33,0.0,0.0,0.0,0.0,0.0,0.4358135365933806,38.37563325684261,0.7652735187228289,67.3862866335915
876,1417,5A,RetailStripmall,2009 RetailStripmall,1538.76,16563.058763999998,1538.76,16563.058763999998,0.0,328.3,41.17,0.0,473.38,0.0,131.07,0.0,181.78,0.0,0.0,0.0,219.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.79,0.0,73.36,0.0,0.0,0.0,0.0,0.0,0.7523135511710729,66.24509454104115,0.2133536093997764,18.786887466482217
877,2344,5A,RetailStripmall,2009 RetailStripmall,1074.94,11570.546666,1074.94,11570.546666,0.0,707.22,44.12,0.0,241.89,0.0,137.48,0.0,54.86,0.0,0.0,0.0,275.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,67.87,0.0,0.0,0.0,0.0,0.0,0.7752897836158297,68.26827050022806,0.6579157906487804,57.93288407968814
878,3262,5A,RetailStripmall,2009 RetailStripmall,3093.62,33299.416318,3093.62,33299.416318,0.0,280.76,254.12,0.0,1196.09,0.0,44.0,0.0,479.21,0.0,0.0,0.0,349.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,65.14,0.0,0.0,0.0,0.0,0.0,0.7756673411731241,68.30151639356433,0.0907545205939966,7.991404365131612
879,3482,5A,RetailStripmall,2009 RetailStripmall,1748.98,18825.845822,1748.98,18825.845822,0.0,500.43,78.78,0.0,388.76,0.0,84.49,0.0,63.96,0.0,0.0,0.0,70.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,83.14,0.0,0.0,0.0,0.0,0.0,0.4471349014854372,39.372537920384126,0.2861267710322588,25.19494028553614
880,442,5A,RetailStripmall,2009 RetailStripmall,4121.25,44360.722875,4121.25,44360.722875,0.0,1998.22,230.39,0.0,762.2,0.0,143.1,0.0,486.16,0.0,0.0,0.0,1299.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.52,0.0,0.0,0.0,0.0,0.0,0.7229918107370337,63.66316382327437,0.4848577494692144,42.69422955700652
881,1072,5A,RetailStripmall,2009 RetailStripmall,784.66,8446.001773999998,784.66,8446.001773999998,0.0,191.96,129.12,0.0,277.64,0.0,127.69,0.0,149.36,0.0,0.0,0.0,685.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.95,0.0,80.78,0.0,0.0,0.0,0.0,0.0,1.9072464506920197,167.9429025869395,0.2446409910024724,21.541903043412745
882,1517,5A,RetailStripmall,2009 RetailStripmall,6125.19,65930.93264099999,6125.19,65930.93264099999,0.0,380.06,135.03,0.0,966.34,0.0,71.42,0.0,256.66,0.0,0.0,0.0,815.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.04,0.0,76.78,0.0,0.0,0.0,0.0,0.0,0.3873234952711671,34.105834624757925,0.0620486874692866,5.463707467653628
883,3103,5A,RetailStripmall,2009 RetailStripmall,858.92,9245.328988,858.92,9245.328988,0.0,300.06,24.18,0.0,187.48,0.0,108.35,0.0,128.03,0.0,0.0,0.0,181.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68,0.0,70.5,0.0,0.0,0.0,0.0,0.0,0.8245587481954082,72.6066573489467,0.3493456899361989,30.76169267628446
884,1377,5A,RetailStripmall,2009 RetailStripmall,2505.65,26970.566035,2505.65,26970.566035,0.0,218.9,164.7,0.0,904.41,0.0,146.5,0.0,347.62,0.0,0.0,0.0,100.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,66.69,0.0,0.0,0.0,0.0,0.0,0.7121704946820187,62.71029104302593,0.0873625606130145,7.692724766352869
885,1256,5A,RetailStripmall,2009 RetailStripmall,3732.0,40170.8748,3732.0,40170.8748,0.0,175.72,143.37,0.0,908.96,0.0,29.99,0.0,798.47,0.0,0.0,0.0,150.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,0.0,57.51,0.0,0.0,0.0,0.0,0.0,0.57,50.19144455076691,0.0470846730975348,4.146048699940187
886,411,5A,RetailStripmall,2009 RetailStripmall,1636.66,17616.844574,1636.66,17616.844574,0.0,770.87,64.12,0.0,546.41,0.0,99.46,0.0,334.75,0.0,0.0,0.0,92.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.65,0.0,0.0,0.0,0.0,0.0,0.7407280681387703,65.22493291084876,0.4710019185414197,41.47415206627457
887,2497,5A,RetailStripmall,2009 RetailStripmall,3450.61,37142.020979,3450.61,37142.020979,0.0,643.61,194.5,0.0,753.27,0.0,54.52,0.0,729.33,0.0,0.0,0.0,194.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.09,0.0,0.0,0.0,0.0,0.0,0.5772254760752447,50.82768504512399,0.1865206441759573,16.424106262685765
888,1389,5A,RetailStripmall,2009 RetailStripmall,2716.59,29241.103101,2716.59,29241.103101,0.0,720.71,94.25,0.0,1016.22,0.0,117.07,0.0,413.74,0.0,0.0,0.0,798.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,79.81,0.0,0.0,0.0,0.0,0.0,0.930180851729558,81.90722919608642,0.265299511519957,23.36099249438504
889,189,5A,RetailStripmall,2009 RetailStripmall,7403.27,79688.057953,7403.27,79688.057953,0.0,599.7,649.85,0.0,2391.79,0.0,93.98,0.0,1077.19,0.0,0.0,0.0,2545.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.03,0.0,0.0,0.0,0.0,0.0,0.921222648910549,81.11841316088498,0.0810047452004317,7.132886275572756
890,956,5A,RetailStripmall,2009 RetailStripmall,5121.19,55123.97704099999,5121.19,55123.97704099999,0.0,739.06,280.27,0.0,871.12,0.0,191.29,0.0,1027.97,0.0,0.0,0.0,1020.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,72.73,0.0,0.0,0.0,0.0,0.0,0.6776315661008477,59.66895995754395,0.1443141144929206,12.707603290288512
891,2191,5A,RetailStripmall,2009 RetailStripmall,3200.15,34446.094585,3200.15,34446.094585,0.0,221.99,133.29,0.0,754.12,0.0,171.39,0.0,654.26,0.0,0.0,0.0,154.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,66.19,0.0,0.0,0.0,0.0,0.0,0.6212146305641922,54.701157340504935,0.0693686233457806,6.108265635478572
892,3947,5A,RetailStripmall,2009 RetailStripmall,4509.5,48539.80705,4509.5,48539.80705,0.0,18.82,232.63,0.0,1147.57,0.0,138.12,0.0,811.79,0.0,0.0,0.0,663.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.93,0.0,87.17,0.0,0.0,0.0,0.0,0.0,0.6887393280851536,60.647055781611314,0.0041734116864397,0.367490458328882
893,1397,5A,RetailStripmall,2009 RetailStripmall,5135.44,55277.36261599999,5135.44,55277.36261599999,0.0,843.79,162.82,0.0,1294.05,0.0,90.56,0.0,548.71,0.0,0.0,0.0,166.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.46,0.0,0.0,0.0,0.0,0.0,0.4534918137491627,39.932296884241794,0.1643072453382767,14.468101743307674
894,2161,5A,RetailStripmall,2009 RetailStripmall,5580.33,60066.114087,5580.33,60066.114087,0.0,747.61,344.27,0.0,1298.16,0.0,32.15,0.0,1158.12,0.0,0.0,0.0,998.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.48,0.0,0.0,0.0,0.0,0.0,0.6998743801889853,61.62755464168039,0.1339723636415767,11.796958703598914
895,3660,5A,RetailStripmall,2009 RetailStripmall,5797.07,62399.081773,5797.07,62399.081773,0.0,4.91,387.33,0.0,1812.39,0.0,88.86,0.0,965.34,0.0,0.0,0.0,739.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,86.35,0.0,0.0,0.0,0.0,0.0,0.7130257181645211,62.78559788864091,0.0008469795948643,0.0745809287215134
896,3433,5A,RetailStripmall,2009 RetailStripmall,5169.32,55642.043548,5169.32,55642.043548,0.0,1148.65,242.92,0.0,1664.02,0.0,167.37,0.0,601.31,0.0,0.0,0.0,498.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79,0.0,91.69,0.0,0.0,0.0,0.0,0.0,0.6335146595683766,55.78423843477921,0.2222052416952326,19.566319416554443
897,1015,5A,RetailStripmall,2009 RetailStripmall,4743.09,51054.146451,4743.09,51054.146451,0.0,13.43,218.55,0.0,2017.26,0.0,58.66,0.0,968.93,0.0,0.0,0.0,1709.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.85,0.0,66.65,0.0,0.0,0.0,0.0,0.0,1.0690625731327046,94.13648221173744,0.0028314874902226,0.2493271006345591
898,180,5A,RetailStripmall,2009 RetailStripmall,1967.1,21173.66769,1967.1,21173.66769,0.0,421.75,100.88,0.0,214.56,0.0,136.15,0.0,391.25,0.0,0.0,0.0,157.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.5504041482385238,48.46592857337888,0.2144019114432413,18.87919587681033
899,848,5A,RetailStripmall,2009 RetailStripmall,1569.48,16893.725771999998,1569.48,16893.725771999998,0.0,520.48,30.16,0.0,199.27,0.0,104.17,0.0,70.01,0.0,0.0,0.0,54.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,68.43,0.0,0.0,0.0,0.0,0.0,0.3700206437801055,32.582229166540785,0.3316257613986798,29.20136142955737
900,781,5A,RetailStripmall,2009 RetailStripmall,4304.17,46329.655463,4304.17,46329.655463,0.0,350.6,586.72,0.0,1618.96,0.0,132.93,0.0,925.76,0.0,0.0,0.0,1312.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81,0.0,91.54,0.0,0.0,0.0,0.0,0.0,1.0864673096090536,95.6690591692346,0.0814558904504236,7.172611945396112
901,3546,5A,RetailStripmall,2009 RetailStripmall,4391.58,47270.527962,4391.58,47270.527962,0.0,672.06,152.39,0.0,747.85,0.0,155.65,0.0,421.06,0.0,0.0,0.0,616.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58,0.0,73.25,0.0,0.0,0.0,0.0,0.0,0.4956029492802135,43.64039990876208,0.153033760059022,13.475413127013637
902,577,5A,RetailStripmall,2009 RetailStripmall,4530.88,48769.939232,4530.88,48769.939232,0.0,1861.96,245.18,0.0,1515.75,0.0,217.08,0.0,841.17,0.0,0.0,0.0,483.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.13,0.0,0.0,0.0,0.0,0.0,0.744535277915107,65.56017739923848,0.4109488664453704,36.18617060244444
903,3033,5A,RetailStripmall,2009 RetailStripmall,3248.55,34967.067345,3248.55,34967.067345,0.0,862.5,145.54,0.0,580.29,0.0,112.52,0.0,316.95,0.0,0.0,0.0,353.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42,0.0,82.73,0.0,0.0,0.0,0.0,0.0,0.4925920795431808,43.37527727462899,0.2655030706007295,23.378916923008543
904,2960,5A,RetailStripmall,2009 RetailStripmall,1755.25,18893.335475,1755.25,18893.335475,0.0,65.52,121.43,0.0,529.62,0.0,47.97,0.0,335.05,0.0,0.0,0.0,724.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54,0.0,65.75,0.0,0.0,0.0,0.0,0.0,1.0507563025210085,92.52452051640712,0.0373280159521435,3.286924636582732
905,732,5A,RetailStripmall,2009 RetailStripmall,5162.29,55566.373331,5162.29,55566.373331,0.0,1198.52,121.69,0.0,1127.96,0.0,51.31,0.0,170.76,0.0,0.0,0.0,225.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,0.0,62.44,0.0,0.0,0.0,0.0,0.0,0.3426270124305298,30.170078414038365,0.2321682819058983,20.44361657495916
906,3769,5A,RetailStripmall,2009 RetailStripmall,7378.24,79418.637536,7378.24,79418.637536,0.0,370.4,250.72,0.0,1851.7,0.0,152.17,0.0,384.18,0.0,0.0,0.0,765.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.39,0.0,56.72,0.0,0.0,0.0,0.0,0.0,0.4758519646961877,41.901223684951226,0.0502016741119833,4.420516741311023
907,1652,5A,RetailStripmall,2009 RetailStripmall,3807.17,40979.997163,3807.17,40979.997163,0.0,1188.2,197.1,0.0,1120.92,0.0,136.79,0.0,156.13,0.0,0.0,0.0,231.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.97,0.0,0.0,0.0,0.0,0.0,0.5011071215627355,44.12507071212361,0.3120953359056727,27.481606573092183
908,2815,5A,RetailStripmall,2009 RetailStripmall,2202.68,23709.427252,2202.68,23709.427252,0.0,731.18,121.03,0.0,552.69,0.0,43.3,0.0,250.32,0.0,0.0,0.0,306.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.87,0.0,69.35,0.0,0.0,0.0,0.0,0.0,0.6279396008498739,55.29332571453887,0.331950169793161,29.2299272645458
